"terms";"count";"prob"
"to take a";42;0.000232208412579061
"for the next";41;0.000226679640850989
"have a great";41;0.000226679640850989
"i could not";41;0.000226679640850989
"i hope you";41;0.000226679640850989
"i would be";41;0.000226679640850989
"in the last";41;0.000226679640850989
"was able to";41;0.000226679640850989
"you are not";41;0.000226679640850989
"at a time";40;0.000221150869122916
"is not the";40;0.000221150869122916
"look at the";40;0.000221150869122916
"many of the";40;0.000221150869122916
"the university of";40;0.000221150869122916
"they are not";40;0.000221150869122916
"to be able";40;0.000221150869122916
"was one of";40;0.000221150869122916
"we have a";40;0.000221150869122916
"what do you";40;0.000221150869122916
"when you are";40;0.000221150869122916
"you are a";40;0.000221150869122916
"as part of";39;0.000215622097394843
"have to be";39;0.000215622097394843
"in the past";39;0.000215622097394843
"in the us";39;0.000215622097394843
"is expected to";39;0.000215622097394843
"not have a";39;0.000215622097394843
"not know what";39;0.000215622097394843
"of the best";39;0.000215622097394843
"side of the";39;0.000215622097394843
"up to the";39;0.000215622097394843
"when it comes";39;0.000215622097394843
"would love to";39;0.000215622097394843
"a series of";38;0.00021009332566677
"has been a";38;0.00021009332566677
"it has been";38;0.00021009332566677
"it is the";38;0.00021009332566677
"percent of the";38;0.00021009332566677
"said in a";38;0.00021009332566677
"said it was";38;0.00021009332566677
"there will be";38;0.00021009332566677
"and i was";37;0.000204564553938697
"and i will";37;0.000204564553938697
"for me to";37;0.000204564553938697
"i was not";37;0.000204564553938697
"a variety of";36;0.000199035782210624
"as soon as";36;0.000199035782210624
"have to do";36;0.000199035782210624
"i feel like";36;0.000199035782210624
"i love the";36;0.000199035782210624
"i went to";36;0.000199035782210624
"that we are";36;0.000199035782210624
"the top of";36;0.000199035782210624
"to pay for";36;0.000199035782210624
"a way to";35;0.000193507010482551
"but i have";35;0.000193507010482551
"front of the";35;0.000193507010482551
"he said he";35;0.000193507010482551
"i have never";35;0.000193507010482551
"in terms of";35;0.000193507010482551
"in the end";35;0.000193507010482551
"of the time";35;0.000193507010482551
"that we have";35;0.000193507010482551
"there was no";35;0.000193507010482551
"to do so";35;0.000193507010482551
"we have to";35;0.000193507010482551
"back in the";34;0.000187978238754478
"i decided to";34;0.000187978238754478
"i would have";34;0.000187978238754478
"it comes to";34;0.000187978238754478
"it did not";34;0.000187978238754478
"the bottom of";34;0.000187978238754478
"up in the";34;0.000187978238754478
"we will be";34;0.000187978238754478
"for more information";33;0.000182449467026405
"i am still";33;0.000182449467026405
"i was in";33;0.000182449467026405
"in the city";33;0.000182449467026405
"is in the";33;0.000182449467026405
"it in the";33;0.000182449467026405
"over the next";33;0.000182449467026405
"part of a";33;0.000182449467026405
"that it is";33;0.000182449467026405
"this is not";33;0.000182449467026405
"to see you";33;0.000182449467026405
"will be able";33;0.000182449467026405
"would not be";33;0.000182449467026405
"you can see";33;0.000182449467026405
"for a few";32;0.000176920695298333
"for a while";32;0.000176920695298333
"i am just";32;0.000176920695298333
"in addition to";32;0.000176920695298333
"members of the";32;0.000176920695298333
"more and more";32;0.000176920695298333
"seems to be";32;0.000176920695298333
"so i am";32;0.000176920695298333
"that he was";32;0.000176920695298333
"top of the";32;0.000176920695298333
"went to the";32;0.000176920695298333
"when i am";32;0.000176920695298333
"a few years";31;0.00017139192357026
"a little more";31;0.00017139192357026
"away from the";31;0.00017139192357026
"i have had";31;0.00017139192357026
"i was a";31;0.00017139192357026
"i will not";31;0.00017139192357026
"in the early";31;0.00017139192357026
"in the future";31;0.00017139192357026
"is the most";31;0.00017139192357026
"of the new";31;0.00017139192357026
"of the season";31;0.00017139192357026
"over the years";31;0.00017139192357026
"that would be";31;0.00017139192357026
"the back of";31;0.00017139192357026
"the new york";31;0.00017139192357026
"the time to";31;0.00017139192357026
"they did not";31;0.00017139192357026
"to find a";31;0.00017139192357026
"and i think";30;0.000165863151842187
"as far as";30;0.000165863151842187
"but i do";30;0.000165863151842187
"i have got";30;0.000165863151842187
"i used to";30;0.000165863151842187
"it can be";30;0.000165863151842187
"need to be";30;0.000165863151842187
"no matter what";30;0.000165863151842187
"on the other";30;0.000165863151842187
"that does not";30;0.000165863151842187
"to deal with";30;0.000165863151842187
"we need to";30;0.000165863151842187
"a long time";29;0.000160334380114114
"and a half";29;0.000160334380114114
"as it is";29;0.000160334380114114
"for the follow";29;0.000160334380114114
"how do you";29;0.000160334380114114
"i love you";29;0.000160334380114114
"i would love";29;0.000160334380114114
"it to the";29;0.000160334380114114
"that i was";29;0.000160334380114114
"that they are";29;0.000160334380114114
"to look at";29;0.000160334380114114
"to say that";29;0.000160334380114114
"to see what";29;0.000160334380114114
"to talk about";29;0.000160334380114114
"want to do";29;0.000160334380114114
"we are not";29;0.000160334380114114
"we want to";29;0.000160334380114114
"all over the";28;0.000154805608386041
"am not sure";28;0.000154805608386041
"and of course";28;0.000154805608386041
"any of the";28;0.000154805608386041
"as one of";28;0.000154805608386041
"do not forget";28;0.000154805608386041
"does not mean";28;0.000154805608386041
"for all the";28;0.000154805608386041
"going to get";28;0.000154805608386041
"he was a";28;0.000154805608386041
"i have no";28;0.000154805608386041
"i know that";28;0.000154805608386041
"i thought i";28;0.000154805608386041
"if i am";28;0.000154805608386041
"in love with";28;0.000154805608386041
"in the country";28;0.000154805608386041
"in the united";28;0.000154805608386041
"one of them";28;0.000154805608386041
"over the past";28;0.000154805608386041
"said he was";28;0.000154805608386041
"that i had";28;0.000154805608386041
"the kind of";28;0.000154805608386041
"the name of";28;0.000154805608386041
"to work with";28;0.000154805608386041
"was in the";28;0.000154805608386041
"a bunch of";27;0.000149276836657968
"a few days";27;0.000149276836657968
"at the top";27;0.000149276836657968
"be sure to";27;0.000149276836657968
"bottom of the";27;0.000149276836657968
"director of the";27;0.000149276836657968
"for the rest";27;0.000149276836657968
"i think that";27;0.000149276836657968
"i think the";27;0.000149276836657968
"i will never";27;0.000149276836657968
"if you do";27;0.000149276836657968
"in the morning";27;0.000149276836657968
"is a good";27;0.000149276836657968
"is the best";27;0.000149276836657968
"let me know";27;0.000149276836657968
"of the first";27;0.000149276836657968
"president of the";27;0.000149276836657968
"should not be";27;0.000149276836657968
"take care of";27;0.000149276836657968
"this is what";27;0.000149276836657968
"to figure out";27;0.000149276836657968
"want to see";27;0.000149276836657968
"we are going";27;0.000149276836657968
"we did not";27;0.000149276836657968
"well as the";27;0.000149276836657968
"will be the";27;0.000149276836657968
"you can do";27;0.000149276836657968
"a member of";26;0.000143748064929895
"and we are";26;0.000143748064929895
"around the world";26;0.000143748064929895
"as a result";26;0.000143748064929895
"do not get";26;0.000143748064929895
"do you think";26;0.000143748064929895
"for more than";26;0.000143748064929895
"for the rt";26;0.000143748064929895
"i am the";26;0.000143748064929895
"i am trying";26;0.000143748064929895
"i was so";26;0.000143748064929895
"just do not";26;0.000143748064929895
"member of the";26;0.000143748064929895
"now i am";26;0.000143748064929895
"of the same";26;0.000143748064929895
"over and over";26;0.000143748064929895
"the cost of";26;0.000143748064929895
"the opportunity to";26;0.000143748064929895
"they will be";26;0.000143748064929895
"to get to";26;0.000143748064929895
"will continue to";26;0.000143748064929895
"you would like";26;0.000143748064929895
"a group of";25;0.000138219293201822
"and it is";25;0.000138219293201822
"at this point";25;0.000138219293201822
"be a good";25;0.000138219293201822
"bit of a";25;0.000138219293201822
"check out the";25;0.000138219293201822
"come up with";25;0.000138219293201822
"could be a";25;0.000138219293201822
"did not want";25;0.000138219293201822
"do not even";25;0.000138219293201822
"do you have";25;0.000138219293201822
"due to the";25;0.000138219293201822
"for those who";25;0.000138219293201822
"going to the";25;0.000138219293201822
"have not been";25;0.000138219293201822
"he does not";25;0.000138219293201822
"i have seen";25;0.000138219293201822
"i will have";25;0.000138219293201822
"in the house";25;0.000138219293201822
"in the way";25;0.000138219293201822
"know how to";25;0.000138219293201822
"look forward to";25;0.000138219293201822
"needs to be";25;0.000138219293201822
"no matter how";25;0.000138219293201822
"on top of";25;0.000138219293201822
"out to be";25;0.000138219293201822
"she did not";25;0.000138219293201822
"so much for";25;0.000138219293201822
"that is not";25;0.000138219293201822
"that you are";25;0.000138219293201822
"the beginning of";25;0.000138219293201822
"the idea of";25;0.000138219293201822
"the other day";25;0.000138219293201822
"the other side";25;0.000138219293201822
"the power of";25;0.000138219293201822
"there are a";25;0.000138219293201822
"to be an";25;0.000138219293201822
"to be on";25;0.000138219293201822
"to find out";25;0.000138219293201822
"to keep the";25;0.000138219293201822
"was a good";25;0.000138219293201822
"you are in";25;0.000138219293201822
"a part of";24;0.000132690521473749
"along the way";24;0.000132690521473749
"am trying to";24;0.000132690521473749
"and i do";24;0.000132690521473749
"and the other";24;0.000132690521473749
"and then i";24;0.000132690521473749
"but i think";24;0.000132690521473749
"but in the";24;0.000132690521473749
"close to the";24;0.000132690521473749
"does not have";24;0.000132690521473749
"for the last";24;0.000132690521473749
"for us to";24;0.000132690521473749
"have been a";24;0.000132690521473749
"i have always";24;0.000132690521473749
"i like to";24;0.000132690521473749
"in my life";24;0.000132690521473749
"in the area";24;0.000132690521473749
"is what i";24;0.000132690521473749
"just have to";24;0.000132690521473749
"make sure that";24;0.000132690521473749
"men and women";24;0.000132690521473749
"middle of the";24;0.000132690521473749
"much of the";24;0.000132690521473749
"need to get";24;0.000132690521473749
"not have the";24;0.000132690521473749
"of the other";24;0.000132690521473749
"or at least";24;0.000132690521473749
"supposed to be";24;0.000132690521473749
"that i would";24;0.000132690521473749
"that this is";24;0.000132690521473749
"the only one";24;0.000132690521473749
"the white house";24;0.000132690521473749
"to think about";24;0.000132690521473749
"to try to";24;0.000132690521473749
"up for the";24;0.000132690521473749
"we had a";24;0.000132690521473749
"what you are";24;0.000132690521473749
"will be in";24;0.000132690521473749
"with all the";24;0.000132690521473749
"a year ago";23;0.000127161749745676
"able to get";23;0.000127161749745676
"and do not";23;0.000127161749745676
"and i would";23;0.000127161749745676
"and one of";23;0.000127161749745676
"and this is";23;0.000127161749745676
"check it out";23;0.000127161749745676
"do not like";23;0.000127161749745676
"go back to";23;0.000127161749745676
"going to have";23;0.000127161749745676
"i have ever";23;0.000127161749745676
"is a great";23;0.000127161749745676
"looking for a";23;0.000127161749745676
"of my favorite";23;0.000127161749745676
"so i can";23;0.000127161749745676
"such as the";23;0.000127161749745676
"that he had";23;0.000127161749745676
"that was a";23;0.000127161749745676
"that you can";23;0.000127161749745676
"the ability to";23;0.000127161749745676
"the early s";23;0.000127161749745676
"the federal government";23;0.000127161749745676
"the most important";23;0.000127161749745676
"the same way";23;0.000127161749745676
"they have been";23;0.000127161749745676
"to win a";23;0.000127161749745676
"to work on";23;0.000127161749745676
"told me that";23;0.000127161749745676
"wait to see";23;0.000127161749745676
"was a little";23;0.000127161749745676
"will have a";23;0.000127161749745676
"you are going";23;0.000127161749745676
"you can get";23;0.000127161749745676
"you so much";23;0.000127161749745676
"a few of";22;0.000121632978017604
"a lot more";22;0.000121632978017604
"a pair of";22;0.000121632978017604
"an attempt to";22;0.000121632978017604
"and you will";22;0.000121632978017604
"because i am";22;0.000121632978017604
"by the way";22;0.000121632978017604
"did not even";22;0.000121632978017604
"did not get";22;0.000121632978017604
"down to the";22;0.000121632978017604
"feel like i";22;0.000121632978017604
"for a long";22;0.000121632978017604
"have to say";22;0.000121632978017604
"he said it";22;0.000121632978017604
"i can do";22;0.000121632978017604
"if you can";22;0.000121632978017604
"in one of";22;0.000121632978017604
"just want to";22;0.000121632978017604
"of course i";22;0.000121632978017604
"of my life";22;0.000121632978017604
"of the way";22;0.000121632978017604
"out in the";22;0.000121632978017604
"thanks so much";22;0.000121632978017604
"that i can";22;0.000121632978017604
"the block of";22;0.000121632978017604
"the last time";22;0.000121632978017604
"the process of";22;0.000121632978017604
"the story of";22;0.000121632978017604
"the way to";22;0.000121632978017604
"thought i would";22;0.000121632978017604
"to do that";22;0.000121632978017604
"to do the";22;0.000121632978017604
"to see if";22;0.000121632978017604
"up with a";22;0.000121632978017604
"was the first";22;0.000121632978017604
"what i am";22;0.000121632978017604
"what kind of";22;0.000121632978017604
"would be the";22;0.000121632978017604
"you for the";22;0.000121632978017604
"you have been";22;0.000121632978017604
"you know what";22;0.000121632978017604
"a good thing";21;0.000116104206289531
"according to a";21;0.000116104206289531
"along with the";21;0.000116104206289531
"and did not";21;0.000116104206289531
"and i had";21;0.000116104206289531
"and they are";21;0.000116104206289531
"be in the";21;0.000116104206289531
"by the end";21;0.000116104206289531
"each of the";21;0.000116104206289531
"for me i";21;0.000116104206289531
"has not been";21;0.000116104206289531
"has to be";21;0.000116104206289531
"i am really";21;0.000116104206289531
"i go to";21;0.000116104206289531
"i love it";21;0.000116104206289531
"i would say";21;0.000116104206289531
"if they are";21;0.000116104206289531
"in a statement";21;0.000116104206289531
"in the back";21;0.000116104206289531
"in the car";21;0.000116104206289531
"in the new";21;0.000116104206289531
"is to be";21;0.000116104206289531
"little bit of";21;0.000116104206289531
"may not be";21;0.000116104206289531
"not in the";21;0.000116104206289531
"of all the";21;0.000116104206289531
"of the game";21;0.000116104206289531
"on the road";21;0.000116104206289531
"one of our";21;0.000116104206289531
"that you have";21;0.000116104206289531
"the last few";21;0.000116104206289531
"the start of";21;0.000116104206289531
"the way i";21;0.000116104206289531
"to do this";21;0.000116104206289531
"to use the";21;0.000116104206289531
"to win the";21;0.000116104206289531
"trying to get";21;0.000116104206289531
"we are all";21;0.000116104206289531
"we are in";21;0.000116104206289531
"what i have";21;0.000116104206289531
"when he was";21;0.000116104206289531
"all the way";20;0.000110575434561458
"and at the";20;0.000110575434561458
"and that the";20;0.000110575434561458
"back into the";20;0.000110575434561458
"based on the";20;0.000110575434561458
"been able to";20;0.000110575434561458
"ca not be";20;0.000110575434561458
"for a new";20;0.000110575434561458
"for some reason";20;0.000110575434561458
"he is a";20;0.000110575434561458
"how are you";20;0.000110575434561458
"i know you";20;0.000110575434561458
"i tried to";20;0.000110575434561458
"i would not";20;0.000110575434561458
"if i can";20;0.000110575434561458
"if it was";20;0.000110575434561458
"in the next";20;0.000110575434561458
"in the process";20;0.000110575434561458
"me i am";20;0.000110575434561458
"might have been";20;0.000110575434561458
"not wait for";20;0.000110575434561458
"one of his";20;0.000110575434561458
"over the last";20;0.000110575434561458
"that can be";20;0.000110575434561458
"that is the";20;0.000110575434561458
"that kind of";20;0.000110575434561458
"that she was";20;0.000110575434561458
"the age of";20;0.000110575434561458
"the center of";20;0.000110575434561458
"the city and";20;0.000110575434561458
"the next day";20;0.000110575434561458
"the part of";20;0.000110575434561458
"the right to";20;0.000110575434561458
"there is not";20;0.000110575434561458
"they want to";20;0.000110575434561458
"this will be";20;0.000110575434561458
"to do a";20;0.000110575434561458
"to do is";20;0.000110575434561458
"to get it";20;0.000110575434561458
"to me and";20;0.000110575434561458
"to see a";20;0.000110575434561458
"to talk to";20;0.000110575434561458
"to tell you";20;0.000110575434561458
"up on the";20;0.000110575434561458
"up with the";20;0.000110575434561458
"was on the";20;0.000110575434561458
"was supposed to";20;0.000110575434561458
"what it is";20;0.000110575434561458
"a few weeks";19;0.000105046662833385
"a list of";19;0.000105046662833385
"a piece of";19;0.000105046662833385
"and he was";19;0.000105046662833385
"and i just";19;0.000105046662833385
"and we will";19;0.000105046662833385
"and will be";19;0.000105046662833385
"are trying to";19;0.000105046662833385
"be one of";19;0.000105046662833385
"but i was";19;0.000105046662833385
"but they are";19;0.000105046662833385
"ca not get";19;0.000105046662833385
"couple of weeks";19;0.000105046662833385
"do not do";19;0.000105046662833385
"do not really";19;0.000105046662833385
"do not you";19;0.000105046662833385
"for all of";19;0.000105046662833385
"going to do";19;0.000105046662833385
"have a lot";19;0.000105046662833385
"have never been";19;0.000105046662833385
"have no idea";19;0.000105046662833385
"he had a";19;0.000105046662833385
"i like the";19;0.000105046662833385
"i was able";19;0.000105046662833385
"i wish i";19;0.000105046662833385
"in the air";19;0.000105046662833385
"in the draft";19;0.000105046662833385
"in the meantime";19;0.000105046662833385
"is on the";19;0.000105046662833385
"is that the";19;0.000105046662833385
"is trying to";19;0.000105046662833385
"it should be";19;0.000105046662833385
"it was an";19;0.000105046662833385
"it was just";19;0.000105046662833385
"known as the";19;0.000105046662833385
"lot of people";19;0.000105046662833385
"of the city";19;0.000105046662833385
"on the ground";19;0.000105046662833385
"on the internet";19;0.000105046662833385
"so i have";19;0.000105046662833385
"so i will";19;0.000105046662833385
"some of my";19;0.000105046662833385
"st louis county";19;0.000105046662833385
"thank you so";19;0.000105046662833385
"that i will";19;0.000105046662833385
"the first place";19;0.000105046662833385
"the history of";19;0.000105046662833385
"the need to";19;0.000105046662833385
"the one who";19;0.000105046662833385
"the past few";19;0.000105046662833385
"the people who";19;0.000105046662833385
"the point of";19;0.000105046662833385
"the st louis";19;0.000105046662833385
"the use of";19;0.000105046662833385
"the way the";19;0.000105046662833385
"these are the";19;0.000105046662833385
"they ca not";19;0.000105046662833385
"to all the";19;0.000105046662833385
"to go back";19;0.000105046662833385
"to know that";19;0.000105046662833385
"to take the";19;0.000105046662833385
"when they were";19;0.000105046662833385
"who do not";19;0.000105046662833385
"will be back";19;0.000105046662833385
"you are the";19;0.000105046662833385
"you know that";19;0.000105046662833385
"you will not";19;0.000105046662833385
"a lack of";18;9.9517891105312e-05
"a total of";18;9.9517891105312e-05
"across the country";18;9.9517891105312e-05
"all of this";18;9.9517891105312e-05
"and i love";18;9.9517891105312e-05
"and if you";18;9.9517891105312e-05
"are in the";18;9.9517891105312e-05
"as i was";18;9.9517891105312e-05
"at one point";18;9.9517891105312e-05
"could not be";18;9.9517891105312e-05
"every time i";18;9.9517891105312e-05
"expected to be";18;9.9517891105312e-05
"feel free to";18;9.9517891105312e-05
"first time in";18;9.9517891105312e-05
"for the past";18;9.9517891105312e-05
"for you to";18;9.9517891105312e-05
"had a great";18;9.9517891105312e-05
"have got to";18;9.9517891105312e-05
"he is the";18;9.9517891105312e-05
"i am looking";18;9.9517891105312e-05
"i am on";18;9.9517891105312e-05
"i could have";18;9.9517891105312e-05
"i got to";18;9.9517891105312e-05
"i had been";18;9.9517891105312e-05
"i still have";18;9.9517891105312e-05
"if i had";18;9.9517891105312e-05
"if you don’t";18;9.9517891105312e-05
"in a way";18;9.9517891105312e-05
"in my head";18;9.9517891105312e-05
"in the fall";18;9.9517891105312e-05
"in the state";18;9.9517891105312e-05
"in the th";18;9.9517891105312e-05
"is not in";18;9.9517891105312e-05
"is part of";18;9.9517891105312e-05
"is such a";18;9.9517891105312e-05
"is that i";18;9.9517891105312e-05
"is what we";18;9.9517891105312e-05
"it hard to";18;9.9517891105312e-05
"it will not";18;9.9517891105312e-05
"it would not";18;9.9517891105312e-05
"more than million";18;9.9517891105312e-05
"new york city";18;9.9517891105312e-05
"nothing to do";18;9.9517891105312e-05
"of course the";18;9.9517891105312e-05
"of the house";18;9.9517891105312e-05
"of the people";18;9.9517891105312e-05
"of the state";18;9.9517891105312e-05
"of the top";18;9.9517891105312e-05
"on the way";18;9.9517891105312e-05
"out of my";18;9.9517891105312e-05
"out on the";18;9.9517891105312e-05
"people who are";18;9.9517891105312e-05
"place in the";18;9.9517891105312e-05
"said he would";18;9.9517891105312e-05
"salt and pepper";18;9.9517891105312e-05
"should have been";18;9.9517891105312e-05
"some sort of";18;9.9517891105312e-05
"that if you";18;9.9517891105312e-05
"that is a";18;9.9517891105312e-05
"that there is";18;9.9517891105312e-05
"the course of";18;9.9517891105312e-05
"the majority of";18;9.9517891105312e-05
"the same thing";18;9.9517891105312e-05
"the things that";18;9.9517891105312e-05
"there are no";18;9.9517891105312e-05
"think i am";18;9.9517891105312e-05
"this year the";18;9.9517891105312e-05
"to do something";18;9.9517891105312e-05
"to make this";18;9.9517891105312e-05
"to me i";18;9.9517891105312e-05
"to see how";18;9.9517891105312e-05
"was a great";18;9.9517891105312e-05
"was not the";18;9.9517891105312e-05
"we have got";18;9.9517891105312e-05
"what are you";18;9.9517891105312e-05
"when you have";18;9.9517891105312e-05
"which is a";18;9.9517891105312e-05
"you did not";18;9.9517891105312e-05
"you know how";18;9.9517891105312e-05
"you know it";18;9.9517891105312e-05
"a few more";17;9.39891193772392e-05
"a great day";17;9.39891193772392e-05
"a matter of";17;9.39891193772392e-05
"a result of";17;9.39891193772392e-05
"a sense of";17;9.39891193772392e-05
"am to pm";17;9.39891193772392e-05
"and all the";17;9.39891193772392e-05
"and on the";17;9.39891193772392e-05
"and we have";17;9.39891193772392e-05
"and when i";17;9.39891193772392e-05
"are a few";17;9.39891193772392e-05
"are on the";17;9.39891193772392e-05
"as i have";17;9.39891193772392e-05
"at least one";17;9.39891193772392e-05
"could have been";17;9.39891193772392e-05
"did not do";17;9.39891193772392e-05
"did not take";17;9.39891193772392e-05
"do not need";17;9.39891193772392e-05
"for the most";17;9.39891193772392e-05
"for them to";17;9.39891193772392e-05
"half of the";17;9.39891193772392e-05
"have had to";17;9.39891193772392e-05
"he will be";17;9.39891193772392e-05
"he would have";17;9.39891193772392e-05
"i am gonna";17;9.39891193772392e-05
"i don’t think";17;9.39891193772392e-05
"i had not";17;9.39891193772392e-05
"i had the";17;9.39891193772392e-05
"i love that";17;9.39891193772392e-05
"i think we";17;9.39891193772392e-05
"i think you";17;9.39891193772392e-05
"in a few";17;9.39891193772392e-05
"in a row";17;9.39891193772392e-05
"in other words";17;9.39891193772392e-05
"is also a";17;9.39891193772392e-05
"is the first";17;9.39891193772392e-05
"it going to";17;9.39891193772392e-05
"it was like";17;9.39891193772392e-05
"just a few";17;9.39891193772392e-05
"know i am";17;9.39891193772392e-05
"me and i";17;9.39891193772392e-05
"next time i";17;9.39891193772392e-05
"not be a";17;9.39891193772392e-05
"of the night";17;9.39891193772392e-05
"on the first";17;9.39891193772392e-05
"on the floor";17;9.39891193772392e-05
"on the same";17;9.39891193772392e-05
"one of these";17;9.39891193772392e-05
"only a few";17;9.39891193772392e-05
"parts of the";17;9.39891193772392e-05
"people in the";17;9.39891193772392e-05
"she was a";17;9.39891193772392e-05
"should be a";17;9.39891193772392e-05
"that he would";17;9.39891193772392e-05
"that there was";17;9.39891193772392e-05
"that was the";17;9.39891193772392e-05
"the first round";17;9.39891193772392e-05
"the lack of";17;9.39891193772392e-05
"the past two";17;9.39891193772392e-05
"the s and";17;9.39891193772392e-05
"the second half";17;9.39891193772392e-05
"the time i";17;9.39891193772392e-05
"them in the";17;9.39891193772392e-05
"there are many";17;9.39891193772392e-05
"they have a";17;9.39891193772392e-05
"this year and";17;9.39891193772392e-05
"time in the";17;9.39891193772392e-05
"to become a";17;9.39891193772392e-05
"to get back";17;9.39891193772392e-05
"to get in";17;9.39891193772392e-05
"to see that";17;9.39891193772392e-05
"used to be";17;9.39891193772392e-05
"waiting for the";17;9.39891193772392e-05
"want to get";17;9.39891193772392e-05
"we ca not";17;9.39891193772392e-05
"when i get";17;9.39891193772392e-05
