"terms";"count";"prob"
"and more";107;0.00019994543545126
"for his";107;0.00019994543545126
"forward to";107;0.00019994543545126
"people who";107;0.00019994543545126
"under the";107;0.00019994543545126
"with an";107;0.00019994543545126
"but he";106;0.000198076786521809
"it does";106;0.000198076786521809
"make the";106;0.000198076786521809
"or a";106;0.000198076786521809
"percent of";106;0.000198076786521809
"with his";106;0.000198076786521809
"and what";105;0.000196208137592358
"is one";105;0.000196208137592358
"you would";105;0.000196208137592358
"rest of";104;0.000194339488662907
"the book";104;0.000194339488662907
"they had";104;0.000194339488662907
"wants to";104;0.000194339488662907
"when we";104;0.000194339488662907
"who is";104;0.000194339488662907
"be in";103;0.000192470839733456
"down the";103;0.000192470839733456
"on your";103;0.000192470839733456
"a small";102;0.000190602190804005
"as they";102;0.000190602190804005
"back in";102;0.000190602190804005
"he did";102;0.000190602190804005
"i don’t";102;0.000190602190804005
"i really";102;0.000190602190804005
"is what";102;0.000190602190804005
"might be";102;0.000190602190804005
"the two";102;0.000190602190804005
"too much";102;0.000190602190804005
"at pm";101;0.000188733541874554
"for more";101;0.000188733541874554
"in her";101;0.000188733541874554
"the fact";101;0.000188733541874554
"the government";101;0.000188733541874554
"across the";100;0.000186864892945103
"got a";100;0.000186864892945103
"ready to";100;0.000186864892945103
"that has";100;0.000186864892945103
"that will";100;0.000186864892945103
"are going";99;0.000184996244015652
"said i";99;0.000184996244015652
"the year";99;0.000184996244015652
"their own";99;0.000184996244015652
"then i";99;0.000184996244015652
"they would";99;0.000184996244015652
"you need";99;0.000184996244015652
"i guess";98;0.000183127595086201
"not get";98;0.000183127595086201
"the th";98;0.000183127595086201
"up for";98;0.000183127595086201
"with her";98;0.000183127595086201
"a day";97;0.00018125894615675
"and have";97;0.00018125894615675
"based on";97;0.00018125894615675
"fact that";97;0.00018125894615675
"hard to";97;0.00018125894615675
"have had";97;0.00018125894615675
"if we";97;0.00018125894615675
"my own";97;0.00018125894615675
"or the";97;0.00018125894615675
"to look";97;0.00018125894615675
"to pay";97;0.00018125894615675
"we would";97;0.00018125894615675
"and her";96;0.000179390297227299
"as we";96;0.000179390297227299
"make sure";96;0.000179390297227299
"me a";96;0.000179390297227299
"not wait";96;0.000179390297227299
"of its";96;0.000179390297227299
"so many";96;0.000179390297227299
"st louis";96;0.000179390297227299
"you think";96;0.000179390297227299
"am going";95;0.000177521648297848
"and has";95;0.000177521648297848
"and how";95;0.000177521648297848
"must be";95;0.000177521648297848
"not only";95;0.000177521648297848
"had the";94;0.000175652999368397
"he will";94;0.000175652999368397
"on their";94;0.000175652999368397
"that this";94;0.000175652999368397
"the big";94;0.000175652999368397
"this one";94;0.000175652999368397
"bit of";93;0.000173784350438946
"can do";93;0.000173784350438946
"i went";93;0.000173784350438946
"new jersey";93;0.000173784350438946
"this time";93;0.000173784350438946
"to start";93;0.000173784350438946
"tried to";93;0.000173784350438946
"at this";92;0.000171915701509495
"but not";92;0.000171915701509495
"for us";92;0.000171915701509495
"for your";92;0.000171915701509495
"in that";92;0.000171915701509495
"sort of";92;0.000171915701509495
"time and";92;0.000171915701509495
"to put";92;0.000171915701509495
"up a";92;0.000171915701509495
"were not";92;0.000171915701509495
"and she";91;0.000170047052580044
"as much";91;0.000170047052580044
"has not";91;0.000170047052580044
"in fact";91;0.000170047052580044
"is so";91;0.000170047052580044
"lots of";91;0.000170047052580044
"said in";91;0.000170047052580044
"us to";91;0.000170047052580044
"and all";90;0.000168178403650593
"and this";90;0.000168178403650593
"each other";90;0.000168178403650593
"last night";90;0.000168178403650593
"of people";90;0.000168178403650593
"the story";90;0.000168178403650593
"front of";89;0.000166309754721142
"the case";89;0.000166309754721142
"the season";89;0.000166309754721142
"what it";89;0.000166309754721142
"what they";89;0.000166309754721142
"having a";88;0.00016444110579169
"it just";88;0.00016444110579169
"out and";88;0.00016444110579169
"so far";88;0.00016444110579169
"this morning";88;0.00016444110579169
"to your";88;0.00016444110579169
"what a";88;0.00016444110579169
"a man";87;0.000162572456862239
"is still";87;0.000162572456862239
"less than";87;0.000162572456862239
"no longer";87;0.000162572456862239
"not think";87;0.000162572456862239
"out there";87;0.000162572456862239
"since the";87;0.000162572456862239
"the man";87;0.000162572456862239
"while the";87;0.000162572456862239
"you for";87;0.000162572456862239
"a chance";86;0.000160703807932788
"down to";86;0.000160703807932788
"feel like";86;0.000160703807932788
"for some";86;0.000160703807932788
"know how";86;0.000160703807932788
"who was";86;0.000160703807932788
"come to";85;0.000158835159003337
"due to";85;0.000158835159003337
"for their";85;0.000158835159003337
"have no";85;0.000158835159003337
"how the";85;0.000158835159003337
"is also";85;0.000158835159003337
"know i";85;0.000158835159003337
"looking for";85;0.000158835159003337
"rather than";85;0.000158835159003337
"the s";85;0.000158835159003337
"the united";85;0.000158835159003337
"to all";85;0.000158835159003337
"you get";85;0.000158835159003337
"but that";84;0.000156966510073886
"his own";84;0.000156966510073886
"is just";84;0.000156966510073886
"it out";84;0.000156966510073886
"it so";84;0.000156966510073886
"not just";84;0.000156966510073886
"so we";84;0.000156966510073886
"the school";84;0.000156966510073886
"there a";84;0.000156966510073886
"they do";84;0.000156966510073886
"up on";84;0.000156966510073886
"at home";83;0.000155097861144435
"hope you";83;0.000155097861144435
"how much";83;0.000155097861144435
"in front";83;0.000155097861144435
"in one";83;0.000155097861144435
"let me";83;0.000155097861144435
"love the";83;0.000155097861144435
"the night";83;0.000155097861144435
"the show";83;0.000155097861144435
"they can";83;0.000155097861144435
"think it";83;0.000155097861144435
"think that";83;0.000155097861144435
"to think";83;0.000155097861144435
"about how";82;0.000153229212214984
"better than";82;0.000153229212214984
"much more";82;0.000153229212214984
"much of";82;0.000153229212214984
"my favorite";82;0.000153229212214984
"not really";82;0.000153229212214984
"say that";82;0.000153229212214984
"so that";82;0.000153229212214984
"that there";82;0.000153229212214984
"to her";82;0.000153229212214984
"who have";82;0.000153229212214984
"with you";82;0.000153229212214984
"and if";81;0.000151360563285533
"and so";81;0.000151360563285533
"continue to";81;0.000151360563285533
"every day";81;0.000151360563285533
"in it";81;0.000151360563285533
"love to";81;0.000151360563285533
"see you";81;0.000151360563285533
"the public";81;0.000151360563285533
"to it";81;0.000151360563285533
"to try";81;0.000151360563285533
"who had";81;0.000151360563285533
"and one";80;0.000149491914356082
"and there";80;0.000149491914356082
"but we";80;0.000149491914356082
"is now";80;0.000149491914356082
"like it";80;0.000149491914356082
"the final";80;0.000149491914356082
"the national";80;0.000149491914356082
"to hear";80;0.000149491914356082
"to read";80;0.000149491914356082
"with me";80;0.000149491914356082
"a large";79;0.000147623265426631
"a time";79;0.000147623265426631
"because the";79;0.000147623265426631
"could have";79;0.000147623265426631
"even if";79;0.000147623265426631
"has to";79;0.000147623265426631
"if he";79;0.000147623265426631
"in new";79;0.000147623265426631
"like that";79;0.000147623265426631
"of time";79;0.000147623265426631
"seems to";79;0.000147623265426631
"the middle";79;0.000147623265426631
"told the";79;0.000147623265426631
"was so";79;0.000147623265426631
"where i";79;0.000147623265426631
"can you";78;0.00014575461649718
"in order";78;0.00014575461649718
"so it";78;0.00014575461649718
"to our";78;0.00014575461649718
"to tell";78;0.00014575461649718
"you and";78;0.00014575461649718
"a huge";77;0.000143885967567729
"for that";77;0.000143885967567729
"got to";77;0.000143885967567729
"i wanted";77;0.000143885967567729
"it for";77;0.000143885967567729
"me that";77;0.000143885967567729
"the future";77;0.000143885967567729
"there were";77;0.000143885967567729
"to write";77;0.000143885967567729
"united states";77;0.000143885967567729
"until the";77;0.000143885967567729
"with it";77;0.000143885967567729
"and for";76;0.000142017318638278
"back and";76;0.000142017318638278
"close to";76;0.000142017318638278
"find a";76;0.000142017318638278
"it on";76;0.000142017318638278
"like this";76;0.000142017318638278
"things that";76;0.000142017318638278
"to meet";76;0.000142017318638278
"a week";75;0.000140148669708827
"and as";75;0.000140148669708827
"before i";75;0.000140148669708827
"but they";75;0.000140148669708827
"for her";75;0.000140148669708827
"i also";75;0.000140148669708827
"i found";75;0.000140148669708827
"i used";75;0.000140148669708827
"like i";75;0.000140148669708827
"talk about";75;0.000140148669708827
"to buy";75;0.000140148669708827
"and their";74;0.000138280020779376
"because they";74;0.000138280020779376
"between the";74;0.000138280020779376
"for our";74;0.000138280020779376
"has the";74;0.000138280020779376
"him and";74;0.000138280020779376
"i should";74;0.000138280020779376
"it with";74;0.000138280020779376
"needs to";74;0.000138280020779376
"order to";74;0.000138280020779376
"should not";74;0.000138280020779376
"the back";74;0.000138280020779376
"to share";74;0.000138280020779376
"to their";74;0.000138280020779376
"with some";74;0.000138280020779376
"with their";74;0.000138280020779376
"a way";73;0.000136411371849925
"am a";73;0.000136411371849925
"and even";73;0.000136411371849925
"check out";73;0.000136411371849925
"full of";73;0.000136411371849925
"get it";73;0.000136411371849925
"how i";73;0.000136411371849925
"should have";73;0.000136411371849925
"the word";73;0.000136411371849925
"to him";73;0.000136411371849925
"a while";72;0.000134542722920474
"but you";72;0.000134542722920474
"chance to";72;0.000134542722920474
"for those";72;0.000134542722920474
"is my";72;0.000134542722920474
"looking forward";72;0.000134542722920474
"los angeles";72;0.000134542722920474
"made a";72;0.000134542722920474
"said they";72;0.000134542722920474
"thanks to";72;0.000134542722920474
"time in";72;0.000134542722920474
"what he";72;0.000134542722920474
"which was";72;0.000134542722920474
"you should";72;0.000134542722920474
"all i";71;0.000132674073991023
"and an";71;0.000132674073991023
"are so";71;0.000132674073991023
"but in";71;0.000132674073991023
"but this";71;0.000132674073991023
"day i";71;0.000132674073991023
"i still";71;0.000132674073991023
"it can";71;0.000132674073991023
"or not";71;0.000132674073991023
"out in";71;0.000132674073991023
"the entire";71;0.000132674073991023
"the kids";71;0.000132674073991023
"to watch";71;0.000132674073991023
"told me";71;0.000132674073991023
"we all";71;0.000132674073991023
"a better";70;0.000130805425061572
"and now";70;0.000130805425061572
"expected to";70;0.000130805425061572
"for an";70;0.000130805425061572
"looking at";70;0.000130805425061572
"not sure";70;0.000130805425061572
"on our";70;0.000130805425061572
"seem to";70;0.000130805425061572
"she has";70;0.000130805425061572
"them and";70;0.000130805425061572
"think of";70;0.000130805425061572
"time for";70;0.000130805425061572
"to an";70;0.000130805425061572
"you i";70;0.000130805425061572
"a nice";69;0.000128936776132121
"a whole";69;0.000128936776132121
"among the";69;0.000128936776132121
"and some";69;0.000128936776132121
"and when";69;0.000128936776132121
"did you";69;0.000128936776132121
"do the";69;0.000128936776132121
"for it";69;0.000128936776132121
"for years";69;0.000128936776132121
"in to";69;0.000128936776132121
"may have";69;0.000128936776132121
"me the";69;0.000128936776132121
"on it";69;0.000128936776132121
"she had";69;0.000128936776132121
"supposed to";69;0.000128936776132121
"take the";69;0.000128936776132121
"the ball";69;0.000128936776132121
"the county";69;0.000128936776132121
"the family";69;0.000128936776132121
"the number";69;0.000128936776132121
"which i";69;0.000128936776132121
"all that";68;0.00012706812720267
"amount of";68;0.00012706812720267
"even though";68;0.00012706812720267
"here is";68;0.00012706812720267
"i didn’t";68;0.00012706812720267
"in some";68;0.00012706812720267
"love you";68;0.00012706812720267
"no matter";68;0.00012706812720267
"on to";68;0.00012706812720267
"people are";68;0.00012706812720267
"that in";68;0.00012706812720267
"that my";68;0.00012706812720267
"the old";68;0.00012706812720267
"use of";68;0.00012706812720267
"and get";67;0.000125199478273219
"any of";67;0.000125199478273219
"as you";67;0.000125199478273219
"even more";67;0.000125199478273219
"it up";67;0.000125199478273219
"the great";67;0.000125199478273219
"the more";67;0.000125199478273219
"this season";67;0.000125199478273219
"to bring";67;0.000125199478273219
"when she";67;0.000125199478273219
"with your";67;0.000125199478273219
"for him";66;0.000123330829343768
"going on";66;0.000123330829343768
"i knew";66;0.000123330829343768
"not in";66;0.000123330829343768
"on that";66;0.000123330829343768
"side of";66;0.000123330829343768
"since i";66;0.000123330829343768
"talking about";66;0.000123330829343768
"that if";66;0.000123330829343768
"the car";66;0.000123330829343768
"the internet";66;0.000123330829343768
"to talk";66;0.000123330829343768
"was an";66;0.000123330829343768
"was just";66;0.000123330829343768
"you guys";66;0.000123330829343768
"you see";66;0.000123330829343768
"about this";65;0.000121462180414317
"and will";65;0.000121462180414317
"because he";65;0.000121462180414317
"do that";65;0.000121462180414317
"have got";65;0.000121462180414317
"i see";65;0.000121462180414317
"in all";65;0.000121462180414317
"members of";65;0.000121462180414317
"my friend";65;0.000121462180414317
"not going";65;0.000121462180414317
"to leave";65;0.000121462180414317
"to live";65;0.000121462180414317
"top of";65;0.000121462180414317
"with this";65;0.000121462180414317
"you could";65;0.000121462180414317
"had not";64;0.000119593531484866
"he could";64;0.000119593531484866
"in its";64;0.000119593531484866
"lack of";64;0.000119593531484866
"out a";64;0.000119593531484866
"set up";64;0.000119593531484866
"so the";64;0.000119593531484866
"something that";64;0.000119593531484866
"two years";64;0.000119593531484866
"wait to";64;0.000119593531484866
"am so";63;0.000117724882555415
"are all";63;0.000117724882555415
"do with";63;0.000117724882555415
"for example";63;0.000117724882555415
"interested in";63;0.000117724882555415
"is on";63;0.000117724882555415
"much as";63;0.000117724882555415
"tell you";63;0.000117724882555415
"to stop";63;0.000117724882555415
"today i";63;0.000117724882555415
"was going";63;0.000117724882555415
"well i";63;0.000117724882555415
"willing to";63;0.000117724882555415
"a more";62;0.000115856233625964
"along the";62;0.000115856233625964
"and its";62;0.000115856233625964
"came to";62;0.000115856233625964
"can get";62;0.000115856233625964
"day of";62;0.000115856233625964
"from my";62;0.000115856233625964
"home and";62;0.000115856233625964
"how many";62;0.000115856233625964
"i made";62;0.000115856233625964
"i mean";62;0.000115856233625964
"my first";62;0.000115856233625964
"that one";62;0.000115856233625964
"the third";62;0.000115856233625964
"think about";62;0.000115856233625964
"you just";62;0.000115856233625964
"about to";61;0.000113987584696513
"all over";61;0.000113987584696513
"at that";61;0.000113987584696513
"have never";61;0.000113987584696513
"just the";61;0.000113987584696513
"look like";61;0.000113987584696513
"love it";61;0.000113987584696513
"might have";61;0.000113987584696513
"see what";61;0.000113987584696513
"the bottom";61;0.000113987584696513
"the federal";61;0.000113987584696513
"then the";61;0.000113987584696513
"while i";61;0.000113987584696513
"work and";61;0.000113987584696513
"year the";61;0.000113987584696513
"a month";60;0.000112118935767062
"about what";60;0.000112118935767062
"at am";60;0.000112118935767062
"care of";60;0.000112118935767062
"have seen";60;0.000112118935767062
"million in";60;0.000112118935767062
"not as";60;0.000112118935767062
"of being";60;0.000112118935767062
"of life";60;0.000112118935767062
"one thing";60;0.000112118935767062
"sense of";60;0.000112118935767062
"the biggest";60;0.000112118935767062
"the door";60;0.000112118935767062
"the name";60;0.000112118935767062
"the road";60;0.000112118935767062
"the very";60;0.000112118935767062
"to change";60;0.000112118935767062
"to them";60;0.000112118935767062
"we need";60;0.000112118935767062
"with that";60;0.000112118935767062
"year and";60;0.000112118935767062
"are still";59;0.000110250286837611
"can see";59;0.000110250286837611
"have you";59;0.000110250286837611
"it’s a";59;0.000110250286837611
"just as";59;0.000110250286837611
"me in";59;0.000110250286837611
"need a";59;0.000110250286837611
"next to";59;0.000110250286837611
"not been";59;0.000110250286837611
"not do";59;0.000110250286837611
"on saturday";59;0.000110250286837611
"on wednesday";59;0.000110250286837611
"that can";59;0.000110250286837611
"the area";59;0.000110250286837611
"to ask";59;0.000110250286837611
