"terms";"count";"prob"
"i am going to";77;0.00195258019525802
"i do not know";77;0.00195258019525802
"the rest of the";63;0.00159756561430202
"for the first time";61;0.00154684924559402
"the end of the";61;0.00154684924559402
"i do not think";55;0.00139470013947001
"at the end of";50;0.00126790921770001
"do not want to";50;0.00126790921770001
"ca not wait to";48;0.00121719284899201
"is going to be";42;0.00106504374286801
"one of the most";42;0.00106504374286801
"at the same time";41;0.00103968555851401
"to be able to";40;0.00101432737416001
"is one of the";39;0.00098896918980601
"i would like to";37;0.000938252821098009
"i ca not wait";34;0.000862178268036009
"in the middle of";32;0.000811461899328008
"when it comes to";32;0.000811461899328008
"will be able to";31;0.000786103714974008
"i do not want";29;0.000735387346266007
"i am not sure";28;0.000710029161912007
"as well as the";27;0.000684670977558007
"do not know what";26;0.000659312793204007
"for the rest of";26;0.000659312793204007
"do not have to";25;0.000633954608850006
"i do not have";25;0.000633954608850006
"i would love to";25;0.000633954608850006
"in front of the";25;0.000633954608850006
"i am trying to";24;0.000608596424496006
"if you want to";24;0.000608596424496006
"in the united states";24;0.000608596424496006
"a bit of a";23;0.000583238240142006
"going to be a";23;0.000583238240142006
"thanks for the follow";23;0.000583238240142006
"one of the best";22;0.000557880055788006
"the bottom of the";22;0.000557880055788006
"you are going to";22;0.000557880055788006
"the middle of the";21;0.000532521871434005
"a little bit of";20;0.000507163687080005
"the top of the";20;0.000507163687080005
"to go to the";20;0.000507163687080005
"was one of the";20;0.000507163687080005
"we are going to";20;0.000507163687080005
"as one of the";19;0.000481805502726005
"by the end of";19;0.000481805502726005
"i was able to";19;0.000481805502726005
"in the early s";19;0.000481805502726005
"at the top of";18;0.000456447318372005
"but i do not";18;0.000456447318372005
"did not want to";18;0.000456447318372005
"do not have a";18;0.000456447318372005
"most of the time";18;0.000456447318372005
"thanks for the rt";18;0.000456447318372005
"the first time in";18;0.000456447318372005
"a lot of people";17;0.000431089134018004
"a member of the";17;0.000431089134018004
"ca not wait for";17;0.000431089134018004
"have a lot of";17;0.000431089134018004
"i feel like i";17;0.000431089134018004
"i thought i would";17;0.000431089134018004
"if you do not";17;0.000431089134018004
"nothing to do with";17;0.000431089134018004
"thank you for the";17;0.000431089134018004
"thank you so much";17;0.000431089134018004
"a lot of time";16;0.000405730949664004
"i was going to";16;0.000405730949664004
"you have to do";16;0.000405730949664004
"you would like to";16;0.000405730949664004
"and i do not";15;0.000380372765310004
"in the first place";15;0.000380372765310004
"one of my favorite";15;0.000380372765310004
"and one of the";14;0.000355014580956004
"are going to be";14;0.000355014580956004
"at the university of";14;0.000355014580956004
"but i am not";14;0.000355014580956004
"do not think i";14;0.000355014580956004
"i have to say";14;0.000355014580956004
"if you are not";14;0.000355014580956004
"in a way that";14;0.000355014580956004
"in the first round";14;0.000355014580956004
"more than a year";14;0.000355014580956004
"out of the way";14;0.000355014580956004
"the first time since";14;0.000355014580956004
"the other side of";14;0.000355014580956004
"to make sure that";14;0.000355014580956004
"we do not have";14;0.000355014580956004
"you do not have";14;0.000355014580956004
"a couple of weeks";13;0.000329656396602003
"a few years ago";13;0.000329656396602003
"as a result of";13;0.000329656396602003
"as part of the";13;0.000329656396602003
"as well as a";13;0.000329656396602003
"i just want to";13;0.000329656396602003
"if you would like";13;0.000329656396602003
"in the block of";13;0.000329656396602003
"in the midst of";13;0.000329656396602003
"not be able to";13;0.000329656396602003
"not wait to see";13;0.000329656396602003
"on the other hand";13;0.000329656396602003
"said in a statement";13;0.000329656396602003
"the beginning of the";13;0.000329656396602003
"this is one of";13;0.000329656396602003
"to take care of";13;0.000329656396602003
"am not going to";12;0.000304298212248003
"be one of the";12;0.000304298212248003
"do not know if";12;0.000304298212248003
"for a long time";12;0.000304298212248003
"for the most part";12;0.000304298212248003
"i am not going";12;0.000304298212248003
"i did not have";12;0.000304298212248003
"i did not know";12;0.000304298212248003
"i do not really";12;0.000304298212248003
"i have no idea";12;0.000304298212248003
"i just do not";12;0.000304298212248003
"if you are a";12;0.000304298212248003
"on the other side";12;0.000304298212248003
"the fact that the";12;0.000304298212248003
"the s and s";12;0.000304298212248003
"they are going to";12;0.000304298212248003
"they do not have";12;0.000304298212248003
"we would like to";12;0.000304298212248003
"what do you think";12;0.000304298212248003
"you do not want";12;0.000304298212248003
"a few of the";11;0.000278940027894003
"a lot of the";11;0.000278940027894003
"a whole lot of";11;0.000278940027894003
"am looking forward to";11;0.000278940027894003
"and i ca not";11;0.000278940027894003
"are some of the";11;0.000278940027894003
"as much as i";11;0.000278940027894003
"do not have the";11;0.000278940027894003
"do you want to";11;0.000278940027894003
"end of the world";11;0.000278940027894003
"executive director of the";11;0.000278940027894003
"find a way to";11;0.000278940027894003
"for a couple of";11;0.000278940027894003
"from am to pm";11;0.000278940027894003
"going to have to";11;0.000278940027894003
"have to do is";11;0.000278940027894003
"i am able to";11;0.000278940027894003
"i am looking forward";11;0.000278940027894003
"i have not been";11;0.000278940027894003
"i think i will";11;0.000278940027894003
"i want to be";11;0.000278940027894003
"i wish i could";11;0.000278940027894003
"in an attempt to";11;0.000278940027894003
"in one of the";11;0.000278940027894003
"in the late s";11;0.000278940027894003
"in the second half";11;0.000278940027894003
"is expected to be";11;0.000278940027894003
"it going to be";11;0.000278940027894003
"it would have been";11;0.000278940027894003
"on the part of";11;0.000278940027894003
"the back of the";11;0.000278940027894003
"the fact that i";11;0.000278940027894003
"the new york times";11;0.000278940027894003
"the number of people";11;0.000278940027894003
"the part of the";11;0.000278940027894003
"this is going to";11;0.000278940027894003
"those of you who";11;0.000278940027894003
"thought it would be";11;0.000278940027894003
"turned out to be";11;0.000278940027894003
"was going to be";11;0.000278940027894003
"and i did not";10;0.000253581843540003
"and i had a";10;0.000253581843540003
"are you going to";10;0.000253581843540003
"at a time when";10;0.000253581843540003
"at the bottom of";10;0.000253581843540003
"be able to get";10;0.000253581843540003
"did not have a";10;0.000253581843540003
"did not have to";10;0.000253581843540003
"do not know how";10;0.000253581843540003
"for more than a";10;0.000253581843540003
"has nothing to do";10;0.000253581843540003
"he did not know";10;0.000253581843540003
"i am not a";10;0.000253581843540003
"i do not even";10;0.000253581843540003
"i have never been";10;0.000253581843540003
"i look forward to";10;0.000253581843540003
"i will have to";10;0.000253581843540003
"in a couple of";10;0.000253581843540003
"in the form of";10;0.000253581843540003
"in the same way";10;0.000253581843540003
"in the way of";10;0.000253581843540003
"it would be a";10;0.000253581843540003
"more than a dozen";10;0.000253581843540003
"my husband and i";10;0.000253581843540003
"not a lot of";10;0.000253581843540003
"not going to be";10;0.000253581843540003
"of the united states";10;0.000253581843540003
"on top of the";10;0.000253581843540003
"one of the biggest";10;0.000253581843540003
"other side of the";10;0.000253581843540003
"over the course of";10;0.000253581843540003
"thanks so much for";10;0.000253581843540003
"the first day of";10;0.000253581843540003
"the first time i";10;0.000253581843540003
"there will be a";10;0.000253581843540003
"this is what i";10;0.000253581843540003
"to be one of";10;0.000253581843540003
"to go back to";10;0.000253581843540003
"trying to figure out";10;0.000253581843540003
"was not going to";10;0.000253581843540003
"would be a great";10;0.000253581843540003
"would like to see";10;0.000253581843540003
"you just have to";10;0.000253581843540003
"a very long time";9;0.000228223659186002
"a wide range of";9;0.000228223659186002
"all of a sudden";9;0.000228223659186002
"are a lot of";9;0.000228223659186002
"at the beginning of";9;0.000228223659186002
"at the time of";9;0.000228223659186002
"do not forget to";9;0.000228223659186002
"do not know why";9;0.000228223659186002
"does not want to";9;0.000228223659186002
"have a great weekend";9;0.000228223659186002
"hope to see you";9;0.000228223659186002
"i am not the";9;0.000228223659186002
"i am pretty sure";9;0.000228223659186002
"i am sure i";9;0.000228223659186002
"i ca not believe";9;0.000228223659186002
"i need to get";9;0.000228223659186002
"i think i am";9;0.000228223659186002
"i think we are";9;0.000228223659186002
"in the back of";9;0.000228223659186002
"in the bottom of";9;0.000228223659186002
"in the first quarter";9;0.000228223659186002
"in the history of";9;0.000228223659186002
"one of the first";9;0.000228223659186002
"one of the greatest";9;0.000228223659186002
"one of the top";9;0.000228223659186002
"some of the best";9;0.000228223659186002
"thank you for your";9;0.000228223659186002
"that i do not";9;0.000228223659186002
"the best way to";9;0.000228223659186002
"the center of the";9;0.000228223659186002
"the only one who";9;0.000228223659186002
"to be part of";9;0.000228223659186002
"to do with the";9;0.000228223659186002
"to get out of";9;0.000228223659186002
"to get to the";9;0.000228223659186002
"to give it a";9;0.000228223659186002
"to the fact that";9;0.000228223659186002
"when i was a";9;0.000228223659186002
"with salt and pepper";9;0.000228223659186002
"with the exception of";9;0.000228223659186002
"you can see the";9;0.000228223659186002
"you want to do";9;0.000228223659186002
"a couple of months";8;0.000202865474832002
"a lot of fun";8;0.000202865474832002
"a lot of things";8;0.000202865474832002
"are going to have";8;0.000202865474832002
"as far as i";8;0.000202865474832002
"as you can see";8;0.000202865474832002
"at the start of";8;0.000202865474832002
"believe it or not";8;0.000202865474832002
"but it did not";8;0.000202865474832002
"but it is not";8;0.000202865474832002
"contributed to this report";8;0.000202865474832002
"declined to comment on";8;0.000202865474832002
"did you know that";8;0.000202865474832002
"do not get me";8;0.000202865474832002
"do not think it";8;0.000202865474832002
"do you have a";8;0.000202865474832002
"end of the day";8;0.000202865474832002
"for a chance to";8;0.000202865474832002
"for those of you";8;0.000202865474832002
"has a lot of";8;0.000202865474832002
"have a great day";8;0.000202865474832002
"have been trying to";8;0.000202865474832002
"i am about to";8;0.000202865474832002
"i did not even";8;0.000202865474832002
"i do not like";8;0.000202865474832002
"i have got a";8;0.000202865474832002
"i just ca not";8;0.000202865474832002
"i think it is";8;0.000202865474832002
"i will try to";8;0.000202865474832002
"if i am going";8;0.000202865474832002
"if they do not";8;0.000202865474832002
"if you have a";8;0.000202865474832002
"if you have not";8;0.000202865474832002
"in and out of";8;0.000202865474832002
"in new york city";8;0.000202865474832002
"in the name of";8;0.000202865474832002
"in the process of";8;0.000202865474832002
"in the s and";8;0.000202865474832002
"in the wake of";8;0.000202865474832002
"is not going to";8;0.000202865474832002
"it does not matter";8;0.000202865474832002
"it was a good";8;0.000202865474832002
"it was a great";8;0.000202865474832002
"it was time to";8;0.000202865474832002
"it would not be";8;0.000202865474832002
"not get me wrong";8;0.000202865474832002
"not wait to get";8;0.000202865474832002
"of one of the";8;0.000202865474832002
"on a daily basis";8;0.000202865474832002
"one of the many";8;0.000202865474832002
"over and over again";8;0.000202865474832002
"over the past few";8;0.000202865474832002
"rest of the world";8;0.000202865474832002
"said he did not";8;0.000202865474832002
"said i do not";8;0.000202865474832002
"take the time to";8;0.000202865474832002
"thanks for the retweet";8;0.000202865474832002
"that i am not";8;0.000202865474832002
"that would be a";8;0.000202865474832002
"that you do not";8;0.000202865474832002
"the front of the";8;0.000202865474832002
"the head of the";8;0.000202865474832002
"the history of the";8;0.000202865474832002
"the light of day";8;0.000202865474832002
"the opening of the";8;0.000202865474832002
"the past few years";8;0.000202865474832002
"the state department of";8;0.000202865474832002
"the th anniversary of";8;0.000202865474832002
"there are a few";8;0.000202865474832002
"there are a lot";8;0.000202865474832002
"there will be no";8;0.000202865474832002
"this is not a";8;0.000202865474832002
"to be in the";8;0.000202865474832002
"to get rid of";8;0.000202865474832002
"to shut down the";8;0.000202865474832002
"to work on the";8;0.000202865474832002
"under the age of";8;0.000202865474832002
"was a lot of";8;0.000202865474832002
"we are having a";8;0.000202865474832002
"what was going on";8;0.000202865474832002
"with a lot of";8;0.000202865474832002
"with the help of";8;0.000202865474832002
"you do not know";8;0.000202865474832002
"you have got to";8;0.000202865474832002
"you want to see";8;0.000202865474832002
"a couple of years";7;0.000177507290478002
"a few of my";7;0.000177507290478002
"a few weeks ago";7;0.000177507290478002
"a great deal of";7;0.000177507290478002
"a lot of work";7;0.000177507290478002
"all over the world";7;0.000177507290478002
"all you have to";7;0.000177507290478002
"and a lot of";7;0.000177507290478002
"and i am going";7;0.000177507290478002
"and i have been";7;0.000177507290478002
"and the fact that";7;0.000177507290478002
"are not going to";7;0.000177507290478002
"are we going to";7;0.000177507290478002
"as part of a";7;0.000177507290478002
"as soon as i";7;0.000177507290478002
"at one of the";7;0.000177507290478002
"be a part of";7;0.000177507290478002
"be interesting to see";7;0.000177507290478002
"both sides of the";7;0.000177507290478002
"but it does not";7;0.000177507290478002
"but it was not";7;0.000177507290478002
"but they are not";7;0.000177507290478002
"ca not seem to";7;0.000177507290478002
"could not be reached";7;0.000177507290478002
"despite the fact that";7;0.000177507290478002
"did not make it";7;0.000177507290478002
"do not need to";7;0.000177507290478002
"does not have a";7;0.000177507290478002
"end of the year";7;0.000177507290478002
"figure out how to";7;0.000177507290478002
"for a while and";7;0.000177507290478002
"for each of the";7;0.000177507290478002
"for the remainder of";7;0.000177507290478002
"g fat g saturated";7;0.000177507290478002
"had a chance to";7;0.000177507290478002
"have a chance to";7;0.000177507290478002
"have no idea what";7;0.000177507290478002
"he said he did";7;0.000177507290478002
"he said in a";7;0.000177507290478002
"he said it was";7;0.000177507290478002
"here are a few";7;0.000177507290478002
"i am ready to";7;0.000177507290478002
"i did not do";7;0.000177507290478002
"i did not get";7;0.000177507290478002
"i did not want";7;0.000177507290478002
"i have been trying";7;0.000177507290478002
"i have never had";7;0.000177507290478002
"i just wanted to";7;0.000177507290478002
"i think i have";7;0.000177507290478002
"i thought it was";7;0.000177507290478002
"i was a little";7;0.000177507290478002
"i was on the";7;0.000177507290478002
"i will not be";7;0.000177507290478002
"if i do not";7;0.000177507290478002
"if you are in";7;0.000177507290478002
"if you are looking";7;0.000177507290478002
"in a large bowl";7;0.000177507290478002
"in the center of";7;0.000177507290478002
"in the first half";7;0.000177507290478002
"in the hands of";7;0.000177507290478002
"in the second quarter";7;0.000177507290478002
"is a good thing";7;0.000177507290478002
"is not in the";7;0.000177507290478002
"is part of the";7;0.000177507290478002
"is the most important";7;0.000177507290478002
"it has to be";7;0.000177507290478002
"it i do not";7;0.000177507290478002
"it was a little";7;0.000177507290478002
"it will be a";7;0.000177507290478002
"like a lot of";7;0.000177507290478002
"looking forward to the";7;0.000177507290478002
"make it to the";7;0.000177507290478002
"more likely to be";7;0.000177507290478002
"of the new york";7;0.000177507290478002
"of the th century";7;0.000177507290478002
"on the back of";7;0.000177507290478002
"on the way to";7;0.000177507290478002
"over and over and";7;0.000177507290478002
"plenty of time to";7;0.000177507290478002
"president of the united";7;0.000177507290478002
"seems to be a";7;0.000177507290478002
"so much for the";7;0.000177507290478002
"some of the most";7;0.000177507290478002
"thanks for the mention";7;0.000177507290478002
"that a lot of";7;0.000177507290478002
"that does not mean";7;0.000177507290478002
"that he did not";7;0.000177507290478002
"that i have been";7;0.000177507290478002
"that it is not";7;0.000177507290478002
"that they do not";7;0.000177507290478002
"that this is a";7;0.000177507290478002
"the end of march";7;0.000177507290478002
"the first part of";7;0.000177507290478002
"the majority of the";7;0.000177507290478002
"the most important thing";7;0.000177507290478002
"the name of the";7;0.000177507290478002
"the names of the";7;0.000177507290478002
"the rest of us";7;0.000177507290478002
"the start of the";7;0.000177507290478002
"the vast majority of";7;0.000177507290478002
"there are so many";7;0.000177507290478002
"there is no way";7;0.000177507290478002
"there you have it";7;0.000177507290478002
"think it would be";7;0.000177507290478002
"this is the first";7;0.000177507290478002
"this is what we";7;0.000177507290478002
"this time of year";7;0.000177507290478002
"to be on the";7;0.000177507290478002
"to go through the";7;0.000177507290478002
"to name a few";7;0.000177507290478002
"to the point of";7;0.000177507290478002
"until the end of";7;0.000177507290478002
"was part of the";7;0.000177507290478002
"was supposed to be";7;0.000177507290478002
"we do not know";7;0.000177507290478002
"we do not want";7;0.000177507290478002
"we will have to";7;0.000177507290478002
"what we are doing";7;0.000177507290478002
"will be a better";7;0.000177507290478002
"will be in the";7;0.000177507290478002
"will not be able";7;0.000177507290478002
"would love to see";7;0.000177507290478002
"you are in the";7;0.000177507290478002
"you have to be";7;0.000177507290478002
"you may want to";7;0.000177507290478002
"a chance to win";6;0.000152149106124002
"a good way to";6;0.000152149106124002
"a long list of";6;0.000152149106124002
"a lot of money";6;0.000152149106124002
"a portion of the";6;0.000152149106124002
"a small amount of";6;0.000152149106124002
"a spokesman for the";6;0.000152149106124002
"about percent of the";6;0.000152149106124002
"according to the report";6;0.000152149106124002
"am going to be";6;0.000152149106124002
"am going to have";6;0.000152149106124002
"am not sure if";6;0.000152149106124002
"an integral part of";6;0.000152149106124002
"and i am not";6;0.000152149106124002
"and i have a";6;0.000152149106124002
"and i have to";6;0.000152149106124002
"and i think that";6;0.000152149106124002
"and i went to";6;0.000152149106124002
"and let me know";6;0.000152149106124002
"and you will be";6;0.000152149106124002
"are going to get";6;0.000152149106124002
"as long as i";6;0.000152149106124002
"as long as they";6;0.000152149106124002
"at the time and";6;0.000152149106124002
"at the time i";6;0.000152149106124002
"at the very least";6;0.000152149106124002
"be found in the";6;0.000152149106124002
"but at the same";6;0.000152149106124002
"but it is the";6;0.000152149106124002
"but it was a";6;0.000152149106124002
"ca not help but";6;0.000152149106124002
"cabin in the woods";6;0.000152149106124002
"could come up with";6;0.000152149106124002
"couple of years ago";6;0.000152149106124002
"did not have the";6;0.000152149106124002
"did not know what";6;0.000152149106124002
"do not know the";6;0.000152149106124002
"do not really know";6;0.000152149106124002
"do not think that";6;0.000152149106124002
"do not think they";6;0.000152149106124002
"fell in love with";6;0.000152149106124002
"for a while now";6;0.000152149106124002
"for minutes or until";6;0.000152149106124002
"from one of the";6;0.000152149106124002
"from pm to pm";6;0.000152149106124002
"get me wrong i";6;0.000152149106124002
"give it a try";6;0.000152149106124002
"going to be on";6;0.000152149106124002
"going to have a";6;0.000152149106124002
"had a great time";6;0.000152149106124002
"had to go to";6;0.000152149106124002
"has not yet been";6;0.000152149106124002
"have a hard time";6;0.000152149106124002
"have the time to";6;0.000152149106124002
"he was going to";6;0.000152149106124002
"here are some of";6;0.000152149106124002
"how do you feel";6;0.000152149106124002
"how much i love";6;0.000152149106124002
"i am a little";6;0.000152149106124002
"i am excited to";6;0.000152149106124002
"i am in a";6;0.000152149106124002
"i am in love";6;0.000152149106124002
"i am in the";6;0.000152149106124002
"i am not saying";6;0.000152149106124002
"i am on a";6;0.000152149106124002
"i am sure you";6;0.000152149106124002
"i ca not get";6;0.000152149106124002
"i ca not help";6;0.000152149106124002
"i ca not remember";6;0.000152149106124002
"i can think of";6;0.000152149106124002
"i did not really";6;0.000152149106124002
"i didn’t want to";6;0.000152149106124002
"i do not care";6;0.000152149106124002
"i do not see";6;0.000152149106124002
"i felt like i";6;0.000152149106124002
"i had to get";6;0.000152149106124002
"i had to go";6;0.000152149106124002
"i have a lot";6;0.000152149106124002
"i have always been";6;0.000152149106124002
"i have been in";6;0.000152149106124002
"i have ever seen";6;0.000152149106124002
"i have got to";6;0.000152149106124002
"i hope you have";6;0.000152149106124002
"i know i am";6;0.000152149106124002
"i really do not";6;0.000152149106124002
"i thought it would";6;0.000152149106124002
"i told her that";6;0.000152149106124002
"i want to do";6;0.000152149106124002
"i wanted to be";6;0.000152149106124002
"i wanted to see";6;0.000152149106124002
"i went to the";6;0.000152149106124002
"if you are going";6;0.000152149106124002
"if you ca not";6;0.000152149106124002
"if you want a";6;0.000152149106124002
"in an effort to";6;0.000152149106124002
"in front of a";6;0.000152149106124002
"in the bay area";6;0.000152149106124002
"in the face of";6;0.000152149106124002
"in the fourth quarter";6;0.000152149106124002
"in the future but";6;0.000152149106124002
"in the living room";6;0.000152149106124002
"in the th century";6;0.000152149106124002
"in the third quarter";6;0.000152149106124002
"in the top of";6;0.000152149106124002
"in the western conference";6;0.000152149106124002
"is one of my";6;0.000152149106124002
"is the fact that";6;0.000152149106124002
"is the first time";6;0.000152149106124002
"it could be a";6;0.000152149106124002
"it does not mean";6;0.000152149106124002
"it has been a";6;0.000152149106124002
"it is a very";6;0.000152149106124002
"it is time to";6;0.000152149106124002
"it one of the";6;0.000152149106124002
"it out of the";6;0.000152149106124002
"it was going to";6;0.000152149106124002
"it was great to";6;0.000152149106124002
"let me know if";6;0.000152149106124002
"look forward to seeing";6;0.000152149106124002
"looking forward to it";6;0.000152149106124002
"looking forward to seeing";6;0.000152149106124002
"make it easier for";6;0.000152149106124002
"makes me want to";6;0.000152149106124002
"martin luther king jr";6;0.000152149106124002
"may be able to";6;0.000152149106124002
"more often than not";6;0.000152149106124002
"more than billion in";6;0.000152149106124002
"more than percent of";6;0.000152149106124002
"no matter how much";6;0.000152149106124002
"no matter what the";6;0.000152149106124002
"not know how to";6;0.000152149106124002
"not know if i";6;0.000152149106124002
"not the only one";6;0.000152149106124002
"of the university of";6;0.000152149106124002
"on one of the";6;0.000152149106124002
"on the verge of";6;0.000152149106124002
"one of the more";6;0.000152149106124002
"one of the things";6;0.000152149106124002
"out to be a";6;0.000152149106124002
"over the next years";6;0.000152149106124002
"per serving calories g";6;0.000152149106124002
"said in an interview";6;0.000152149106124002
"securities and exchange commission";6;0.000152149106124002
"so i will be";6;0.000152149106124002
"so they do not";6;0.000152149106124002
"st louis county and";6;0.000152149106124002
"th anniversary of the";6;0.000152149106124002
"that i did not";6;0.000152149106124002
"that i will be";6;0.000152149106124002
"that is going to";6;0.000152149106124002
"that one of the";6;0.000152149106124002
"that there is no";6;0.000152149106124002
"that there was a";6;0.000152149106124002
"that they did not";6;0.000152149106124002
"the course of the";6;0.000152149106124002
"the end of his";6;0.000152149106124002
"the fact that he";6;0.000152149106124002
"the fact that it";6;0.000152149106124002
"the hands of the";6;0.000152149106124002
"the last couple of";6;0.000152149106124002
"the next few days";6;0.000152149106124002
"the order of the";6;0.000152149106124002
"the outside of the";6;0.000152149106124002
"the past two years";6;0.000152149106124002
"the president of the";6;0.000152149106124002
"the same time i";6;0.000152149106124002
"the same way that";6;0.000152149106124002
"the second half of";6;0.000152149106124002
"the two of them";6;0.000152149106124002
"the united states and";6;0.000152149106124002
"there are plenty of";6;0.000152149106124002
"there is not a";6;0.000152149106124002
"there was no way";6;0.000152149106124002
"those of us who";6;0.000152149106124002
"those who do not";6;0.000152149106124002
"to be a part";6;0.000152149106124002
"to figure out how";6;0.000152149106124002
"to figure out what";6;0.000152149106124002
